LotFrontage,LotArea,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,Fireplaces,GarageCars,WoodDeckSF,OpenPorchSF,SalePrice
91.0,11778,9,2008,2008,554.0,2085.0,186.0,2271.0,0,2276,1.0,2,0,2,3.0,0,0,
91.0,11778,9,2008,2008,402.0,1153.0,598.0,1751.0,0,1766,1.0,2,1,2,3.0,216,36,
,11454,8,1995,1995,302.0,770.0,631.0,1401.0,0,1511,1.0,2,0,1,3.0,168,42,
,11500,6,1966,1966,0.0,262.0,197.0,1182.0,0,1643,1.0,2,0,1,2.0,339,0,
65.0,9750,5,1994,1994,0.0,722.0,268.0,990.0,0,990,1.0,1,0,0,2.0,168,0,
,8696,7,1997,1998,150.0,1308.0,110.0,1418.0,0,1418,1.0,2,0,1,2.0,208,110,
,13142,6,1997,1997,128.0,688.0,176.0,864.0,899,1771,1.0,2,1,0,2.0,0,96,
68.0,8998,7,2000,2000,120.0,527.0,255.0,782.0,870,1652,0.0,2,1,0,2.0,0,70,
75.0,12192,7,2000,2001,0.0,663.0,265.0,928.0,895,1823,1.0,2,1,0,2.0,192,36,
,12250,5,1978,1978,180.0,781.0,83.0,864.0,0,1174,1.0,1,0,0,2.0,211,0,
,9216,5,1975,1975,176.0,294.0,782.0,1076.0,0,1076,0.0,1,1,1,2.0,0,0,
40.0,14330,5,1975,2001,0.0,88.0,180.0,864.0,0,1558,1.0,2,0,0,2.0,140,0,
,10400,7,2001,2001,227.0,0.0,1257.0,1257.0,871,2161,0.0,2,1,1,2.0,0,84,
,9720,9,2001,2002,134.0,1194.0,163.0,1357.0,581,1947,1.0,2,1,1,3.0,168,116,
,14860,8,2002,2003,240.0,1538.0,240.0,1778.0,0,1786,1.0,2,0,1,3.0,182,35,
41.0,10905,7,2003,2003,0.0,0.0,1129.0,1129.0,1198,2327,0.0,2,1,1,2.0,0,57,
96.0,11690,8,1999,2000,192.0,0.0,850.0,850.0,878,1764,0.0,2,1,1,2.0,120,29,
,4426,6,2004,2004,205.0,662.0,186.0,848.0,0,848,1.0,1,0,0,2.0,140,0,
83.0,10126,6,1997,1998,0.0,1593.0,83.0,1838.0,0,1838,2.0,2,0,0,3.0,160,67,
75.0,9750,7,2004,2004,50.0,24.0,1421.0,1445.0,0,1445,0.0,2,0,0,2.0,0,35,
85.0,11058,7,2007,2007,212.0,56.0,1508.0,1564.0,0,1564,0.0,2,0,0,3.0,0,24,
74.0,9627,7,2007,2007,0.0,24.0,1327.0,1351.0,0,1361,0.0,2,0,0,2.0,0,50,
75.0,9825,5,1966,1966,0.0,609.0,483.0,1092.0,0,1092,0.0,1,0,0,1.0,259,0,
64.0,12102,5,1976,1976,222.0,456.0,0.0,456.0,0,1033,0.0,1,0,0,2.0,224,0,
65.0,6500,6,1976,1976,84.0,1033.0,94.0,1127.0,0,1127,0.0,1,1,1,2.0,0,0,
,9638,6,1977,1977,0.0,368.0,541.0,1029.0,0,1117,1.0,1,0,1,2.0,292,0,
72.0,7200,6,1976,2001,0.0,288.0,396.0,684.0,714,1398,0.0,1,1,1,2.0,0,0,
123.0,47007,5,1959,1996,0.0,0.0,0.0,0.0,0,3820,,3,1,2,2.0,0,372,
65.0,6012,4,1955,1955,0.0,0.0,0.0,0.0,0,1152,0.0,2,0,0,0.0,0,0,
74.0,6845,4,1955,1955,58.0,0.0,0.0,0.0,0,1152,0.0,2,0,0,0.0,0,0,
56.0,6931,4,1955,1955,0.0,784.0,0.0,784.0,0,784,1.0,1,0,0,0.0,112,0,
60.0,12180,5,1938,2007,0.0,0.0,585.0,585.0,468,1053,0.0,1,1,0,0.0,42,0,
57.0,8050,5,1947,1993,0.0,0.0,0.0,0.0,208,1137,0.0,1,1,0,0.0,0,0,
68.0,9520,4,1953,1953,115.0,767.0,144.0,911.0,0,930,0.0,1,0,0,1.0,134,0,
62.0,7692,4,1954,1954,0.0,0.0,416.0,416.0,0,1204,0.0,1,0,0,1.0,0,0,
67.0,5142,4,1923,2008,0.0,224.0,725.0,949.0,343,1292,0.0,1,1,0,1.0,0,0,
60.0,7290,7,1921,1950,174.0,0.0,1228.0,1228.0,0,1424,0.0,2,0,1,1.0,0,0,
64.0,7804,6,1930,1950,0.0,281.0,0.0,960.0,960,1920,2.0,2,2,2,2.0,248,0,
66.0,8969,6,1926,1950,0.0,379.0,265.0,644.0,644,1316,1.0,1,0,1,1.0,0,0,
63.0,15564,6,1914,1995,0.0,0.0,676.0,676.0,588,1264,0.0,1,0,0,2.0,424,0,
54.0,7609,8,1925,1997,0.0,406.0,392.0,798.0,714,1512,1.0,2,0,1,1.0,85,16,
,9650,6,1923,1950,0.0,0.0,784.0,784.0,784,1603,0.0,1,0,1,2.0,0,217,
,11700,5,1937,1995,0.0,606.0,336.0,942.0,673,1938,0.0,2,0,1,1.0,0,40,
,9260,5,1938,1950,0.0,0.0,884.0,884.0,442,1374,0.0,1,0,0,1.0,64,0,
79.0,7801,6,1951,1951,88.0,500.0,591.0,1091.0,0,1091,0.0,1,0,1,1.0,66,105,
100.0,9670,8,1935,1950,40.0,210.0,398.0,608.0,890,1873,0.0,1,1,2,2.0,0,0,
70.0,12392,7,1950,2000,0.0,435.0,397.0,832.0,943,2161,1.0,2,1,2,2.0,0,96,
56.0,26073,5,1956,1956,0.0,1116.0,782.0,1898.0,0,1898,0.0,2,1,2,2.0,0,51,
24.0,1879,6,1980,1980,0.0,366.0,150.0,516.0,516,1032,0.0,1,0,1,2.0,213,0,
50.0,7000,6,1926,1998,0.0,299.0,555.0,894.0,0,919,1.0,1,0,0,1.0,0,0,
60.0,6000,6,1940,2006,0.0,0.0,720.0,720.0,330,1090,0.0,1,0,0,1.0,0,0,
58.0,8155,5,1930,1950,0.0,0.0,780.0,780.0,420,1200,0.0,1,0,0,0.0,0,0,
75.0,6000,5,1967,1967,0.0,257.0,367.0,624.0,564,1656,0.0,1,1,1,1.0,0,180,
60.0,7392,5,1930,1995,0.0,0.0,520.0,520.0,0,912,0.0,1,0,0,1.0,0,90,
75.0,9000,5,1958,1958,162.0,330.0,821.0,1151.0,804,1955,0.0,2,0,0,1.0,0,0,
80.0,14584,1,1952,1952,0.0,0.0,0.0,0.0,0,733,0.0,1,0,0,2.0,0,0,
60.0,5280,4,1895,1950,0.0,0.0,173.0,173.0,536,1361,0.0,1,0,0,1.0,0,123,
52.0,5150,4,1910,2000,0.0,0.0,356.0,356.0,378,1049,0.0,1,0,0,1.0,0,0,
60.0,9000,4,1920,1950,0.0,0.0,592.0,592.0,432,864,0.0,1,1,0,1.0,0,30,
44.0,3843,8,2007,2008,186.0,1476.0,120.0,1596.0,0,1648,1.0,2,0,1,2.0,162,53,
44.0,3811,7,2004,2005,174.0,1474.0,120.0,1594.0,0,1646,1.0,2,0,1,2.0,128,53,
,23730,7,1996,1997,668.0,700.0,1140.0,1840.0,0,2032,1.0,3,0,0,3.0,0,46,
,11050,7,1996,1997,0.0,0.0,910.0,910.0,910,1820,0.0,2,1,1,3.0,318,32,
76.0,10260,5,1976,1976,0.0,0.0,0.0,0.0,936,1872,0.0,2,2,0,2.0,0,0,
74.0,9990,4,1991,1991,0.0,1383.0,297.0,1680.0,0,1689,1.0,2,0,1,2.0,428,120,
42.0,4084,7,1986,1986,340.0,893.0,384.0,1277.0,0,1501,1.0,2,0,1,2.0,240,0,
74.0,11563,8,2006,2007,258.0,1036.0,482.0,1518.0,0,1537,1.0,2,0,0,3.0,0,26,
107.0,12852,8,2007,2007,0.0,770.0,150.0,920.0,860,1780,1.0,2,1,1,2.0,0,192,
73.0,9802,5,2006,2007,0.0,0.0,352.0,352.0,730,1442,0.0,2,1,0,2.0,100,0,
81.0,12018,7,2008,2008,60.0,0.0,796.0,796.0,816,1612,0.0,2,1,0,3.0,0,64,
75.0,12890,6,1989,1989,128.0,0.0,1495.0,1495.0,0,1495,0.0,2,0,1,2.0,252,0,
93.0,18265,6,1986,1986,228.0,920.0,276.0,1256.0,0,1256,0.0,2,0,1,2.0,282,0,
82.0,11202,8,2003,2003,206.0,1029.0,403.0,1432.0,0,1440,1.0,2,0,1,2.0,185,95,
,7915,6,1999,2000,0.0,1223.0,443.0,1666.0,0,1675,1.0,2,0,0,2.0,165,52,
79.0,11449,8,2007,2007,0.0,1011.0,873.0,1884.0,0,1728,1.0,2,0,1,2.0,0,276,
85.0,11447,8,2005,2006,674.0,1571.0,393.0,1964.0,0,1964,1.0,2,1,1,3.0,0,265,
97.0,8940,7,1997,1998,200.0,1309.0,35.0,1344.0,0,1344,2.0,2,0,0,4.0,0,0,
77.0,9278,5,2007,2008,0.0,0.0,1092.0,1092.0,0,1092,0.0,1,0,0,0.0,0,52,
32.0,4500,6,1997,1997,197.0,864.0,325.0,1189.0,0,1189,1.0,2,0,0,2.0,0,122,
150.0,14137,4,1964,1964,98.0,865.0,88.0,1200.0,0,1200,1.0,1,0,0,3.0,0,119,
,4224,5,1975,1975,0.0,769.0,271.0,1040.0,0,1040,0.0,1,0,0,2.0,0,100,
41.0,2665,5,1976,1976,0.0,318.0,232.0,550.0,550,1475,0.0,2,0,1,1.0,92,26,
21.0,1974,4,1973,2006,0.0,501.0,25.0,526.0,462,988,1.0,1,0,0,1.0,120,101,
21.0,1596,4,1973,1973,0.0,437.0,25.0,462.0,462,988,1.0,1,0,1,1.0,0,101,
,17979,5,1968,1968,0.0,785.0,328.0,1113.0,0,1160,1.0,1,0,0,1.0,81,0,
21.0,1477,6,1970,2007,0.0,358.0,188.0,546.0,546,1092,0.0,2,1,0,0.0,187,0,
59.0,6490,5,1983,1983,0.0,534.0,282.0,816.0,0,816,0.0,1,0,0,1.0,315,0,
60.0,6600,5,1982,2005,0.0,638.0,207.0,845.0,0,845,0.0,1,0,0,1.0,0,0,
74.0,12395,5,1984,1984,0.0,647.0,217.0,864.0,0,889,0.0,1,0,0,2.0,0,0,
,56600,5,1900,1950,0.0,0.0,686.0,686.0,686,1836,0.0,2,0,0,1.0,0,0,
85.0,10667,6,1971,1971,302.0,838.0,749.0,1587.0,0,1587,0.0,2,0,1,2.0,0,44,
56.0,8872,6,1997,1997,0.0,0.0,384.0,384.0,630,1384,0.0,2,1,1,2.0,0,0,
,10147,6,1994,1994,32.0,186.0,206.0,392.0,770,1694,0.0,2,1,1,2.0,256,64,
,8637,6,1999,2000,0.0,871.0,52.0,923.0,767,1714,1.0,2,1,1,2.0,256,48,
63.0,7875,7,1996,1996,0.0,414.0,277.0,691.0,862,1553,0.0,2,1,0,2.0,0,44,
60.0,7500,6,1999,2003,0.0,0.0,938.0,938.0,1342,2299,0.0,3,1,1,2.0,188,30,
,9556,7,1992,1993,52.0,0.0,1168.0,1168.0,0,1187,0.0,2,0,0,2.0,0,21,
,7655,6,1993,1994,0.0,0.0,903.0,903.0,732,1642,0.0,2,1,1,2.0,290,84,
160.0,18160,6,1964,1964,138.0,550.0,752.0,1302.0,0,1128,1.0,1,0,1,2.0,0,108,
38.0,4740,8,1988,1988,0.0,248.0,918.0,1166.0,0,1179,1.0,2,0,0,2.0,0,108,
35.0,5118,8,1990,1990,0.0,926.0,386.0,1312.0,0,1321,1.0,1,0,1,2.0,0,64,
98.0,12328,8,2005,2005,146.0,986.0,163.0,1149.0,1377,2541,1.0,3,1,1,3.0,120,32,
52.0,51974,9,2006,2007,710.0,1101.0,1559.0,2660.0,0,2338,1.0,2,1,2,3.0,0,135,
195.0,41600,5,1969,1990,0.0,1047.0,53.0,1100.0,0,1424,1.0,1,1,0,3.0,144,0,
61.0,8035,9,2006,2006,165.0,797.0,815.0,1612.0,0,1612,1.0,2,0,1,2.0,0,164,
85.0,14082,8,2006,2006,945.0,1558.0,662.0,2220.0,0,2234,1.0,1,1,1,2.0,390,80,
81.0,13870,10,2006,2007,250.0,1152.0,590.0,1742.0,0,2042,1.0,2,0,1,3.0,240,52,
,10960,6,1984,1984,0.0,256.0,1028.0,1284.0,0,1284,1.0,2,0,0,2.0,0,0,
78.0,12090,7,1981,2003,306.0,321.0,404.0,725.0,754,1479,0.0,2,1,1,2.0,167,72,
93.0,12299,7,1978,1985,67.0,1328.0,201.0,1529.0,0,1664,1.0,2,0,1,2.0,0,0,
61.0,11339,7,1979,1979,549.0,758.0,22.0,780.0,845,1930,1.0,2,1,1,2.0,192,72,
79.0,11850,6,1984,1984,98.0,781.0,372.0,1153.0,0,1177,0.0,2,0,0,2.0,204,103,
80.0,10400,6,1979,1999,253.0,903.0,356.0,1259.0,0,1353,1.0,2,0,1,2.0,240,141,
128.0,13001,6,1971,1971,176.0,492.0,1012.0,1625.0,0,1220,0.0,2,0,1,2.0,0,0,
64.0,8991,7,1976,1976,130.0,624.0,0.0,1228.0,0,1324,0.0,2,0,1,2.0,407,36,
80.0,8000,6,1974,1974,0.0,931.0,0.0,1084.0,793,1877,1.0,2,1,1,2.0,0,96,
63.0,9457,5,1970,1990,0.0,566.0,359.0,925.0,0,1422,1.0,1,0,0,2.0,252,0,
66.0,7920,5,1970,2002,32.0,81.0,214.0,914.0,0,914,0.0,1,0,0,1.0,120,0,
,17199,4,1961,1961,0.0,314.0,600.0,914.0,0,914,0.0,1,0,0,1.0,140,0,
33.0,4113,6,2001,2001,0.0,0.0,1337.0,1337.0,0,1337,0.0,2,0,1,2.0,136,68,
26.0,10943,6,1997,1998,0.0,930.0,475.0,1405.0,0,1337,1.0,2,0,1,2.0,0,68,
21.0,2205,6,1973,1973,567.0,312.0,213.0,525.0,567,1092,0.0,1,1,0,1.0,144,0,
21.0,2058,6,1973,1973,265.0,0.0,672.0,672.0,546,1218,0.0,1,1,0,1.0,0,28,
24.0,2304,7,1978,1978,0.0,632.0,423.0,1061.0,0,1055,0.0,2,0,0,1.0,108,32,
65.0,7150,5,1966,1966,52.0,725.0,263.0,988.0,0,988,1.0,1,0,0,1.0,0,0,
96.0,12469,9,2006,2007,378.0,1151.0,639.0,1790.0,0,1816,1.0,2,0,1,3.0,186,36,
91.0,11825,8,2006,2007,302.0,0.0,1694.0,1694.0,0,1694,0.0,2,0,1,3.0,0,112,
110.0,14333,8,2007,2007,0.0,1518.0,590.0,2108.0,0,2122,1.0,2,1,1,3.0,130,142,
107.0,13641,9,2007,2007,456.0,1304.0,630.0,1934.0,713,2656,1.0,2,1,1,3.0,268,58,
110.0,13440,8,2006,2007,190.0,0.0,1108.0,1108.0,1402,2550,0.0,2,1,1,3.0,120,39,
105.0,15431,10,2005,2006,400.0,1430.0,564.0,1994.0,0,2046,1.0,2,1,2,3.0,188,65,
107.0,13891,9,2007,2007,456.0,1812.0,740.0,2552.0,0,2552,1.0,2,0,2,3.0,130,28,
118.0,13654,9,2005,2006,365.0,0.0,1704.0,1704.0,1036,2758,0.0,2,1,1,3.0,282,55,
59.0,17169,10,2007,2007,970.0,1684.0,636.0,2320.0,0,2290,2.0,2,1,1,3.0,192,30,
134.0,16659,8,2007,2008,0.0,0.0,1582.0,1582.0,570,2152,0.0,2,1,1,2.0,0,368,
82.0,9709,8,2007,2007,120.0,778.0,140.0,918.0,1142,2100,1.0,2,1,2,3.0,172,104,
94.0,13615,9,2006,2006,510.0,0.0,1802.0,1802.0,0,1802,0.0,2,1,1,3.0,158,105,
99.0,13069,8,2004,2004,502.0,0.0,1706.0,1706.0,1238,2956,0.0,2,1,1,3.0,194,50,
110.0,14277,8,2003,2003,280.0,938.0,379.0,1317.0,1168,2385,1.0,2,1,1,3.0,192,228,
,12568,8,2007,2007,246.0,669.0,226.0,895.0,923,1818,1.0,2,1,1,3.0,196,104,
70.0,9926,7,2005,2006,210.0,1178.0,436.0,1614.0,0,1614,1.0,2,0,0,3.0,100,38,
71.0,9254,8,2005,2005,210.0,119.0,1602.0,1721.0,0,1721,1.0,2,0,0,2.0,168,27,
92.0,10732,8,2006,2007,0.0,0.0,1298.0,1298.0,530,1828,0.0,2,1,0,3.0,0,40,
34.0,3901,6,2005,2006,182.0,866.0,436.0,1302.0,0,1302,1.0,1,1,1,2.0,110,50,
34.0,3903,6,2005,2006,182.0,1030.0,272.0,1302.0,0,1302,1.0,1,1,1,2.0,110,50,
41.0,6289,6,2005,2006,256.0,762.0,600.0,1362.0,0,1362,1.0,2,0,1,2.0,192,28,
34.0,4590,8,2006,2006,108.0,24.0,1530.0,1554.0,0,1554,0.0,2,0,1,2.0,156,73,
48.0,7841,9,2005,2005,394.0,848.0,729.0,1577.0,0,1577,1.0,2,0,1,2.0,203,39,
48.0,6240,8,2006,2006,176.0,24.0,1300.0,1324.0,0,1324,0.0,2,0,1,2.0,0,38,
48.0,3242,7,2003,2003,235.0,1000.0,405.0,1405.0,0,1405,1.0,2,0,1,2.0,136,36,
59.0,15810,6,2007,2007,,0.0,768.0,768.0,728,1496,0.0,3,0,0,2.0,100,0,
65.0,10237,6,2005,2006,0.0,0.0,768.0,768.0,768,1536,0.0,2,1,1,2.0,100,38,
58.0,13204,7,2006,2007,44.0,0.0,608.0,608.0,850,1458,0.0,2,0,0,2.0,100,33,
62.0,8857,6,2006,2006,0.0,0.0,738.0,738.0,757,1495,0.0,2,1,1,2.0,100,30,
63.0,9729,6,2006,2007,0.0,0.0,698.0,698.0,1048,1746,1.0,2,1,1,3.0,0,34,
88.0,12216,6,2005,2005,0.0,918.0,408.0,1326.0,0,1326,1.0,2,0,0,2.0,120,23,
72.0,8229,6,2007,2007,22.0,0.0,752.0,752.0,752,1504,0.0,2,1,0,2.0,100,32,
64.0,7713,7,2007,2007,16.0,0.0,728.0,728.0,728,1456,0.0,2,1,0,2.0,100,24,
64.0,7697,7,2007,2007,0.0,0.0,1246.0,1246.0,0,1258,0.0,2,0,0,2.0,0,0,
,3621,8,2003,2003,72.0,1084.0,322.0,1406.0,0,1589,1.0,2,0,1,3.0,143,20,
53.0,3710,7,2007,2007,16.0,0.0,1266.0,1266.0,0,1266,0.0,2,0,1,2.0,100,16,
65.0,16219,7,2004,2005,0.0,779.0,56.0,835.0,0,1119,1.0,2,0,0,2.0,100,24,
87.0,11084,7,2004,2004,0.0,192.0,192.0,384.0,630,1374,1.0,2,1,1,2.0,100,0,
59.0,10936,7,2006,2006,0.0,0.0,1510.0,1510.0,0,1525,0.0,2,1,1,2.0,100,18,
,11950,7,2003,2003,,0.0,384.0,384.0,640,1394,0.0,2,1,1,2.0,100,0,
63.0,7875,7,2003,2003,16.0,0.0,847.0,847.0,1101,1948,0.0,2,1,1,2.0,0,48,
,8740,7,2002,2002,0.0,574.0,280.0,854.0,1131,1995,0.0,2,1,1,2.0,264,48,
58.0,9487,6,2000,2000,0.0,520.0,395.0,915.0,750,1690,1.0,2,1,1,2.0,0,50,
59.0,9649,6,1999,2000,0.0,0.0,941.0,941.0,683,1644,0.0,2,1,1,2.0,460,42,
100.0,12191,8,1997,1998,515.0,1181.0,598.0,1779.0,772,2551,1.0,2,1,2,3.0,76,61,
89.0,10557,9,1998,1998,422.0,672.0,736.0,1408.0,1407,3078,1.0,2,1,1,3.0,108,87,
74.0,11002,8,1998,1999,0.0,1048.0,341.0,1389.0,1171,2582,1.0,2,1,1,3.0,286,60,
83.0,10790,7,1998,1998,275.0,0.0,1066.0,1066.0,1277,2385,0.0,2,1,1,3.0,120,38,
88.0,11762,8,1992,1993,309.0,335.0,770.0,1105.0,1097,2202,1.0,2,1,1,2.0,0,65,
82.0,9044,8,1996,1997,526.0,1225.0,100.0,1325.0,1203,2538,0.0,2,1,1,3.0,198,92,
75.0,9910,7,2007,2007,0.0,0.0,1369.0,1369.0,0,1369,0.0,2,0,0,2.0,0,203,
91.0,11830,8,2007,2007,164.0,1220.0,322.0,1542.0,0,1542,1.0,2,0,1,3.0,168,110,
76.0,10612,8,2006,2006,248.0,28.0,1496.0,1524.0,0,1534,0.0,2,0,1,2.0,168,46,
98.0,12291,10,2007,2007,754.0,1572.0,394.0,1966.0,0,1966,1.0,2,0,1,3.0,76,52,
85.0,9965,7,2007,2007,,0.0,1528.0,1528.0,0,1528,0.0,3,2,1,2.0,0,228,
74.0,8847,8,2005,2005,148.0,769.0,769.0,1538.0,0,1538,1.0,2,0,0,2.0,146,40,
70.0,8251,7,2005,2006,143.0,778.0,716.0,1494.0,0,1506,1.0,2,0,1,2.0,192,35,
70.0,9605,7,2006,2006,0.0,0.0,982.0,982.0,995,1977,0.0,2,1,0,3.0,240,53,
75.0,8778,8,2006,2006,0.0,0.0,1302.0,1302.0,528,1830,0.0,2,1,0,3.0,0,40,
72.0,8640,8,2007,2007,0.0,24.0,1314.0,1338.0,0,1338,0.0,2,0,0,2.0,0,141,
75.0,9000,7,2006,2007,0.0,0.0,1335.0,1335.0,0,1335,0.0,2,0,0,2.0,0,210,
72.0,8640,8,2007,2007,0.0,350.0,546.0,896.0,896,1792,0.0,2,1,0,2.0,184,96,
81.0,10411,5,2007,2007,0.0,0.0,725.0,725.0,863,1588,0.0,3,0,0,2.0,0,0,
112.0,12217,8,2007,2007,,745.0,210.0,955.0,925,1880,1.0,2,1,1,3.0,168,127,
84.0,10440,8,2007,2007,0.0,0.0,1574.0,1574.0,0,1584,0.0,2,0,1,2.0,0,256,
100.0,11824,8,2006,2006,298.0,0.0,1685.0,1685.0,0,1685,0.0,2,0,1,3.0,112,63,
85.0,10625,6,2004,2004,353.0,0.0,1158.0,1158.0,1285,2443,0.0,2,1,1,3.0,193,127,
63.0,7500,6,2006,2007,0.0,0.0,1100.0,1100.0,0,1100,0.0,1,1,0,0.0,0,136,
63.0,7500,7,2006,2006,0.0,0.0,1143.0,1143.0,0,1143,0.0,1,1,0,0.0,0,55,
60.0,12450,5,2003,2004,126.0,729.0,365.0,1094.0,0,1094,1.0,1,0,0,2.0,0,0,
65.0,7441,7,2006,2006,170.0,0.0,1461.0,1461.0,0,1486,0.0,2,0,0,2.0,0,32,
,11613,6,1993,1997,0.0,480.0,384.0,864.0,900,1820,0.0,2,1,0,2.0,144,85,
50.0,8012,6,1980,1980,0.0,0.0,630.0,630.0,636,1266,0.0,1,1,2,1.0,340,0,
64.0,6285,5,1977,1977,0.0,138.0,405.0,894.0,0,894,1.0,1,0,0,1.0,192,0,
84.0,7476,5,1968,1968,0.0,812.0,228.0,1040.0,0,1040,1.0,1,1,0,2.0,188,0,
,19522,7,1990,1990,272.0,727.0,496.0,1223.0,1232,2503,1.0,2,1,1,2.0,0,99,
44.0,10751,5,1974,1974,44.0,787.0,250.0,1037.0,0,1037,1.0,1,0,0,2.0,136,47,
43.0,12712,6,1973,2006,0.0,968.0,76.0,1044.0,0,1055,1.0,1,0,1,2.0,455,0,
45.0,4379,8,2004,2004,0.0,851.0,527.0,1378.0,0,1378,1.0,2,0,1,2.0,160,56,
80.0,3523,8,2006,2007,30.0,60.0,1081.0,1141.0,0,1151,1.0,2,0,0,2.0,0,60,
32.0,3784,8,2006,2007,36.0,60.0,1451.0,1511.0,0,1565,1.0,2,0,0,2.0,0,120,
40.0,3606,7,2006,2007,0.0,937.0,415.0,1352.0,0,1352,1.0,2,0,1,2.0,0,241,
30.0,5330,8,2006,2007,,0.0,1550.0,1550.0,0,1550,0.0,2,1,0,2.0,0,102,
24.0,2280,6,1999,1999,342.0,565.0,179.0,744.0,744,1501,1.0,2,1,1,2.0,0,0,
24.0,2117,6,2000,2000,216.0,417.0,339.0,756.0,804,1573,0.0,2,1,0,2.0,0,32,
73.0,7321,7,1999,2000,0.0,0.0,1339.0,1339.0,0,1358,0.0,2,0,0,2.0,176,174,
,8010,8,2003,2004,0.0,964.0,90.0,1054.0,976,2048,1.0,2,1,2,2.0,0,48,
106.0,8413,8,1998,1998,0.0,901.0,319.0,1220.0,1142,2362,1.0,2,1,2,2.0,147,0,
50.0,9466,8,1994,1995,0.0,457.0,0.0,1494.0,0,1494,1.0,1,1,1,2.0,0,30,
80.0,12000,7,1980,1980,600.0,1732.0,270.0,2002.0,0,2362,1.0,2,1,1,2.0,180,16,
94.0,17778,8,1981,1981,0.0,1632.0,0.0,2461.0,0,2497,1.0,2,0,2,2.0,266,0,
78.0,11700,6,1968,1968,41.0,0.0,912.0,912.0,0,1152,1.0,1,1,0,2.0,0,126,
80.0,8000,6,1970,1970,525.0,915.0,93.0,1008.0,1008,2411,1.0,2,1,1,2.0,0,192,
,8723,6,1969,1969,0.0,973.0,0.0,973.0,0,1082,1.0,1,0,0,2.0,160,0,
130.0,11700,6,1968,1968,196.0,910.0,385.0,1295.0,0,1295,1.0,1,1,0,2.0,0,194,
108.0,11358,7,1972,1987,0.0,346.0,778.0,1124.0,0,1610,0.0,2,0,1,2.0,202,0,
80.0,9547,7,1993,1993,112.0,0.0,1594.0,1594.0,0,1594,0.0,2,0,1,2.0,190,80,
78.0,10530,7,1993,1993,194.0,819.0,329.0,1148.0,984,2075,1.0,2,1,1,2.0,235,86,
88.0,10738,6,1966,1966,0.0,792.0,301.0,1093.0,0,1093,1.0,2,0,1,2.0,224,0,
80.0,10800,6,1963,1963,203.0,617.0,171.0,1052.0,0,1052,1.0,1,0,0,1.0,0,133,
70.0,8050,5,1967,1993,0.0,474.0,437.0,949.0,0,1107,1.0,1,0,0,1.0,88,64,
,10899,4,1964,1964,0.0,0.0,0.0,0.0,0,1224,0.0,2,0,0,3.0,0,0,
74.0,7450,5,1956,1956,0.0,438.0,250.0,894.0,0,1074,0.0,1,0,1,2.0,0,72,
,14357,5,1961,1961,0.0,311.0,386.0,864.0,0,1187,1.0,1,0,1,2.0,128,0,
76.0,8243,5,1961,1961,56.0,700.0,264.0,964.0,0,964,0.0,1,0,1,2.0,170,0,
70.0,8680,5,1960,1960,0.0,0.0,894.0,894.0,0,894,0.0,1,0,0,1.0,0,0,
80.0,8800,7,1966,1966,202.0,654.0,520.0,1174.0,0,1200,0.0,2,0,1,2.0,0,0,
80.0,9200,6,1965,1965,98.0,494.0,548.0,1042.0,0,1042,0.0,2,0,0,2.0,192,0,
,11382,6,1964,1964,212.0,54.0,533.0,1130.0,0,1374,0.0,1,0,1,1.0,0,28,
,22002,6,1959,1991,136.0,1386.0,206.0,1592.0,0,1652,1.0,1,1,1,2.0,0,0,
85.0,12172,5,1940,1996,0.0,130.0,433.0,822.0,0,908,0.0,1,0,0,2.0,284,24,
50.0,5000,3,1946,1950,0.0,299.0,367.0,666.0,0,666,0.0,1,0,0,0.0,0,52,
51.0,3500,3,1945,1950,0.0,144.0,226.0,370.0,228,670,1.0,1,0,0,0.0,0,21,
50.0,5175,5,1958,2000,0.0,150.0,254.0,808.0,0,808,0.0,1,0,0,1.0,143,0,
80.0,9600,5,1955,1955,176.0,368.0,710.0,1078.0,0,1150,1.0,1,0,0,1.0,0,0,
63.0,8668,5,1968,1968,0.0,0.0,1560.0,1560.0,0,1560,0.0,2,0,0,3.0,0,0,
,10050,5,1966,1966,87.0,602.0,191.0,793.0,0,1280,0.0,2,0,1,2.0,140,40,
100.0,9600,6,1961,1961,291.0,600.0,618.0,1218.0,0,1254,1.0,1,0,1,2.0,0,0,
73.0,8760,6,1957,1999,0.0,873.0,63.0,936.0,0,936,1.0,1,0,0,1.0,0,0,
65.0,6860,5,1956,1956,54.0,908.0,100.0,1008.0,0,1008,1.0,1,0,0,1.0,0,0,
60.0,8250,5,1963,1963,0.0,288.0,765.0,1053.0,0,1053,1.0,1,0,0,2.0,240,0,
70.0,9100,5,1960,1960,69.0,0.0,1144.0,1144.0,0,1144,0.0,1,0,1,1.0,0,0,
80.0,9736,6,1957,1969,289.0,668.0,525.0,1331.0,0,1721,0.0,1,0,3,2.0,0,0,
72.0,9770,5,1957,1957,0.0,512.0,410.0,922.0,0,922,1.0,1,0,0,1.0,0,34,
70.0,12198,5,1955,1975,0.0,780.0,424.0,1204.0,0,1411,0.0,1,0,1,1.0,278,82,
